date,pm2_5,temp_mean,temp_max,temp_min,precip_total,wind_speed_max,wind_speed_mean,wind_dir_dominant
2021-07-17,54.0,27.84166666666667,31.8,24.9,9.100000000000001,16.3,9.183333333333334,233.6996586253026
2021-07-18,43.0,27.745833333333334,30.8,25.3,2.9000000000000004,19.1,11.65,244.33696319875094
2021-07-19,31.0,27.358333333333334,30.0,25.5,3.7,21.2,10.424999999999999,225.2729492140405
2021-07-20,35.0,27.5625,30.4,25.6,8.4,21.5,14.716666666666667,211.3073382268891
2021-07-21,36.0,27.879166666666666,30.1,25.9,1.4,20.6,13.695833333333333,201.48189551035213
2021-07-22,55.0,28.25,30.2,26.4,3.0,16.8,13.1875,198.63412270876327
2021-07-23,51.0,27.895833333333332,31.4,26.4,1.7,18.8,10.395833333333334,219.1460497557949
2021-07-24,56.0,27.295833333333334,28.8,26.2,10.9,15.4,8.858333333333333,210.14112949691958
2021-07-25,44.0,26.995833333333334,28.5,26.0,7.6000000000000005,12.4,9.458333333333334,215.0109688292242
2021-07-26,48.0,28.045833333333334,31.2,26.0,0.7999999999999999,23.0,12.091666666666667,230.47615375644168
2021-07-27,40.0,27.866666666666664,30.8,26.0,8.200000000000001,17.7,11.383333333333333,216.94528371037768
2021-07-28,45.0,28.3125,31.7,26.0,10.799999999999999,17.0,10.983333333333334,228.00270984307835
2021-07-29,44.0,28.212500000000002,31.1,25.3,3.9,18.9,11.0375,225.6426346276076
2021-07-30,53.0,28.462500000000002,32.3,25.6,8.2,18.1,11.558333333333332,233.43227337195015
2021-07-31,61.0,28.3875,31.5,25.8,6.4,18.6,11.179166666666667,236.89272029603057
2021-08-01,52.0,28.566666666666666,31.9,25.5,3.2,19.0,11.762500000000001,239.85460434342946
2021-08-02,42.0,28.308333333333334,31.5,25.6,1.1,18.3,11.279166666666667,229.39275159316458
2021-08-03,40.0,28.22083333333333,31.4,26.0,5.9,23.0,11.204166666666666,233.2031376274525
2021-08-04,52.0,28.02916666666667,30.7,25.2,2.9,18.6,10.541666666666666,215.85406060508373
2021-08-05,60.0,28.141666666666666,30.9,26.0,4.9,17.9,10.716666666666667,212.17023325768372
2021-08-06,53.0,28.104166666666668,30.6,26.1,4.3999999999999995,17.1,9.820833333333333,209.68477878854273
2021-08-07,54.0,28.508333333333336,32.3,26.0,3.7,14.6,9.916666666666666,225.74275594484655
2021-08-08,57.0,28.625,33.2,25.1,1.4,16.1,10.654166666666667,243.58728516680074
2021-08-09,56.0,28.920833333333334,33.5,25.2,1.7,17.9,10.887500000000001,239.53259704192735
2021-08-10,56.0,29.34166666666667,34.2,25.9,4.0,19.9,11.383333333333333,224.50951224618063
2021-08-11,42.0,28.508333333333336,31.6,26.4,9.5,18.9,10.883333333333333,191.4111123920716
2021-08-12,33.0,28.125,30.6,26.3,6.6000000000000005,20.4,12.391666666666666,179.70331761342058
2021-08-13,37.0,28.075,30.8,26.6,8.7,21.1,10.345833333333333,206.47109913132755
2021-08-14,43.0,27.525000000000002,29.5,25.9,4.2,17.8,10.5375,203.61853317012364
2021-08-15,37.0,26.962500000000002,28.6,25.6,7.2,19.5,12.745833333333332,191.31991336762138
2021-08-16,32.0,26.891666666666666,29.9,25.5,8.8,17.7,10.424999999999999,180.28967495892175
2021-08-17,60.0,28.3625,32.5,24.1,0.2,10.3,4.9875,194.693983694222
2021-08-18,54.0,29.170833333333334,33.8,25.2,0.0,11.9,7.925,255.15952613015781
2021-08-19,49.0,28.75,32.0,25.5,2.4,12.1,7.466666666666666,223.0414993245419
2021-08-20,61.0,29.087500000000002,32.2,26.1,3.2,9.5,5.8999999999999995,209.5854607457264
2021-08-21,55.0,28.349999999999998,31.3,25.2,5.3,12.5,7.758333333333333,167.07314979763362
2021-08-22,55.0,28.224999999999998,31.2,26.6,13.899999999999999,15.6,7.8125,188.99453841053298
2021-08-23,42.0,28.5125,33.3,25.1,5.4,16.3,10.612499999999999,234.20964346935557
2021-08-24,45.0,28.2625,32.8,25.0,16.599999999999998,17.6,9.775,231.57872379777524
2021-08-25,51.0,27.483333333333334,30.3,25.5,18.7,14.9,7.625,190.3825729372409
2021-08-26,36.0,26.704166666666666,29.8,25.0,13.5,15.6,7.679166666666667,172.42565693795856
2021-08-27,52.0,26.016666666666666,28.6,24.2,15.4,12.4,6.166666666666667,178.56772432784953
2021-08-28,42.0,26.358333333333334,28.5,24.6,4.8999999999999995,15.5,8.35,176.9717795269811
2021-08-29,33.0,26.316666666666666,29.0,24.6,8.5,11.9,7.8125,156.576059205606
2021-08-30,50.0,27.395833333333332,30.2,24.9,8.4,8.0,4.283333333333333,119.59078484604656
2021-08-31,61.0,27.316666666666666,30.7,25.0,21.5,8.2,4.4875,262.2373361204083
2021-09-01,62.0,26.708333333333332,29.4,24.6,10.0,7.2,3.845833333333333,254.4325405794115
2021-09-02,45.0,27.02916666666667,30.3,24.7,10.8,12.5,4.7875000000000005,237.12825898057739
2021-09-03,39.0,26.708333333333332,29.6,24.8,5.0,20.1,8.275,228.99952838704255
2021-09-04,45.0,27.229166666666668,30.4,25.0,4.5,18.1,8.741666666666667,213.49765033174816
2021-09-05,53.0,26.616666666666664,28.9,24.9,10.2,10.0,6.666666666666667,221.12243192862095
2021-09-06,59.0,27.712500000000002,31.1,24.8,0.7999999999999999,9.4,6.291666666666667,286.74432895534244
2021-09-07,58.0,26.974999999999998,30.0,25.1,19.5,16.1,8.970833333333333,303.6629432288186
2021-09-08,53.0,26.291666666666668,29.1,24.5,22.4,13.0,8.0,302.06771519972506
2021-09-09,62.0,26.520833333333332,29.2,24.8,16.0,20.2,9.233333333333333,169.5062114894845
2021-09-10,44.0,26.608333333333334,29.0,24.6,9.3,13.3,6.358333333333333,181.20866327801605
2021-09-11,47.0,26.84583333333333,29.6,24.8,6.1000000000000005,16.8,7.820833333333333,246.0285282418397
2021-09-12,46.0,27.5625,30.6,25.2,0.1,19.1,12.545833333333334,270.67642039882185
2021-09-13,45.0,28.429166666666664,32.2,25.2,0.7000000000000001,18.3,13.025,275.1231877589923
2021-09-14,53.0,27.650000000000002,31.1,25.8,10.9,17.1,10.804166666666667,277.63163575621167
2021-09-15,50.0,26.545833333333334,28.9,25.1,16.4,15.5,6.083333333333333,165.4720052371301
2021-09-16,37.0,26.866666666666664,28.8,25.0,7.7,17.7,10.079166666666667,171.38296100666165
2021-09-17,44.0,27.900000000000002,31.0,25.5,0.2,15.1,9.879166666666666,184.3859631028116
2021-09-18,59.0,27.96666666666667,31.4,24.4,1.5,9.9,6.4624999999999995,152.02851145631806
2021-09-19,52.0,27.441666666666666,30.7,24.9,1.6,8.5,5.3999999999999995,294.8632174715217
2021-09-20,54.0,26.59583333333333,28.3,25.3,22.9,9.4,5.483333333333333,237.89765911375451
2021-09-21,33.0,26.05,28.5,24.5,33.1,16.5,9.0375,206.3492147716057
2021-09-22,23.0,26.47083333333333,29.1,24.5,18.4,14.5,7.083333333333333,196.0018218314677
2021-09-23,18.0,26.895833333333332,30.6,24.3,25.400000000000002,10.7,5.6125,186.7681409487113
2021-09-24,30.0,27.075,30.5,24.8,10.1,16.4,8.525,275.6082165216196
2021-09-25,19.0,26.162499999999998,29.0,25.0,14.9,11.7,8.470833333333333,239.38353271979645
2021-09-26,25.0,25.59583333333333,26.6,24.2,26.4,14.0,9.4125,156.76105841108483
2021-09-27,35.0,26.554166666666664,30.3,24.1,16.5,8.6,4.570833333333334,96.89702564032123
2021-09-28,66.0,27.083333333333332,31.3,23.9,8.7,9.9,4.770833333333333,21.44584559814402
2021-09-29,98.0,28.337500000000002,32.6,24.8,2.5,8.0,5.504166666666666,324.46822210060344
2021-09-30,79.0,28.325,31.2,25.7,3.5,9.8,4.820833333333334,180.5466138422119
2021-10-01,58.0,28.683333333333334,31.3,26.4,0.7000000000000001,14.8,9.208333333333334,180.6470594158476
2021-10-02,57.0,28.045833333333334,30.9,26.1,2.0,14.0,8.25,196.5458711853928
2021-10-03,72.0,27.370833333333334,31.5,24.5,12.5,7.1,4.0874999999999995,281.29325725139347
2021-10-04,73.0,27.695833333333336,32.2,24.4,1.7000000000000002,10.4,5.5,14.345882323570722
2021-10-05,83.0,28.21666666666667,32.1,24.0,0.6,13.7,9.966666666666667,331.4810277549464
2021-10-06,64.0,27.129166666666666,31.0,24.4,33.0,11.2,6.870833333333334,337.69609633534884
2021-10-07,69.0,27.166666666666668,30.2,24.5,5.7,9.2,6.0,309.9301122063161
2021-10-08,100.0,27.4875,29.6,25.2,0.0,10.8,6.395833333333333,222.27638544395592
2021-10-09,54.0,27.754166666666666,30.8,25.6,1.0,11.4,7.945833333333333,198.4091265709627
2021-10-10,48.0,28.179166666666664,31.2,25.5,0.9,14.6,10.041666666666666,224.23778132083015
2021-10-11,43.0,28.03333333333333,30.9,26.2,4.2,13.2,8.404166666666667,204.94280298407685
2021-10-12,47.0,27.337500000000002,30.0,25.5,17.1,14.8,7.729166666666667,205.67616006944158
2021-10-13,39.0,27.1875,30.8,24.4,3.0,13.3,5.5625,277.88084501430575
2021-10-14,49.0,27.21666666666667,30.8,24.8,17.3,13.8,7.279166666666666,235.52503676241327
2021-10-15,57.0,26.28333333333333,29.2,24.1,21.0,16.7,6.7250000000000005,134.45614526296367
2021-10-16,57.0,26.900000000000002,30.7,24.5,13.8,16.6,8.275,122.37017473440379
2021-10-17,38.0,24.25,25.5,23.3,55.9,11.3,7.445833333333333,26.216443026982645
2021-10-18,48.0,24.358333333333334,27.0,22.6,8.1,17.3,8.895833333333334,357.9777030050671
2021-10-19,72.0,26.070833333333336,30.4,22.0,1.1,7.9,5.141666666666667,22.863646181271505
2021-10-20,87.0,27.445833333333336,31.1,24.1,1.3,8.0,5.491666666666667,27.428081751246165
2021-10-21,97.0,27.291666666666668,31.6,24.1,9.5,9.2,5.408333333333334,166.1773737248777
2021-10-22,75.0,26.224999999999998,30.9,24.6,19.3,11.5,5.6125,61.075418893762894
2021-10-23,58.0,25.670833333333334,29.4,23.5,24.6,22.4,8.783333333333333,56.43516314401033
2021-10-24,56.0,26.041666666666668,30.5,23.1,9.7,18.5,6.904166666666666,7.511049067786159
2021-10-25,64.0,26.416666666666668,30.5,22.7,1.3,13.2,6.370833333333334,30.022075574751046
2021-10-26,80.0,27.191666666666666,31.0,23.5,0.30000000000000004,11.6,5.416666666666667,5.6175488502089195
2021-10-27,86.0,26.9875,31.4,23.0,0.0,12.3,8.754166666666666,7.602308449873376
2021-10-28,92.0,26.21666666666667,28.6,24.6,7.699999999999999,15.8,9.070833333333333,24.209905752668675
2021-10-29,76.0,26.920833333333334,31.0,24.1,13.2,14.1,7.370833333333334,181.21542501125214
2021-10-30,90.0,27.195833333333336,31.8,24.3,1.4000000000000001,10.5,6.620833333333334,23.46450603839426
2021-10-31,61.0,26.558333333333334,29.5,24.4,1.4000000000000001,9.1,5.795833333333333,2.6626240039915214
2021-11-01,62.0,26.304166666666664,30.8,24.1,7.3999999999999995,12.2,6.679166666666667,354.8995935508167
2021-11-02,69.0,26.400000000000002,30.6,24.1,5.9,13.8,6.5625,357.85976290316614
2021-11-03,66.0,27.208333333333332,31.4,23.1,0.5,11.3,7.416666666666667,27.406427592148802
2021-11-04,67.0,27.854166666666668,31.5,24.1,0.2,9.1,6.141666666666667,20.811320121736962
2021-11-05,71.0,28.3875,32.0,24.6,0.2,8.7,5.483333333333333,44.72658295000984
2021-11-06,81.0,27.179166666666664,31.2,25.2,11.8,15.1,4.179166666666666,107.28111217963179
2021-11-07,72.0,27.429166666666664,31.6,24.8,6.200000000000001,9.8,5.108333333333333,6.10589921093074
2021-11-08,71.0,26.791666666666668,30.5,24.9,10.2,15.8,8.041666666666666,32.53802157831761
2021-11-09,61.0,26.766666666666666,30.4,24.0,0.2,19.3,10.279166666666667,58.72834272558403
2021-11-10,74.0,26.420833333333334,30.1,23.2,0.0,10.7,6.045833333333333,45.936364454848785
2021-11-11,88.0,26.325,30.1,22.8,0.0,9.9,6.3625,12.848746031980319
2021-11-12,81.0,26.316666666666666,29.8,24.2,6.4,11.0,6.345833333333334,29.086420944753968
2021-11-13,84.0,25.608333333333334,27.8,23.4,8.0,10.8,6.4750000000000005,7.950430597155245
2021-11-14,90.0,25.854166666666668,29.1,23.1,0.2,14.2,7.670833333333333,42.33602081849685
2021-11-15,92.0,26.712500000000002,31.1,23.0,0.30000000000000004,14.9,7.420833333333333,52.99359511096004
2021-11-16,69.0,26.650000000000002,30.8,23.9,9.400000000000002,17.8,7.504166666666666,48.12882974424031
2021-11-17,55.0,27.337500000000002,31.6,24.3,5.7,12.8,6.325,16.744947034784673
2021-11-18,63.0,26.974999999999998,30.2,24.4,8.3,21.4,7.983333333333333,46.69929463184365
2021-11-19,70.0,27.71666666666667,31.5,24.2,0.7000000000000001,11.5,6.170833333333333,68.07304039765745
2021-11-20,79.0,27.954166666666666,31.9,24.5,0.5,7.6,3.970833333333333,189.18537512291056
2021-11-21,79.0,27.983333333333334,32.2,25.2,8.6,9.5,4.366666666666666,299.5080261776778
2021-11-22,83.0,27.645833333333332,32.2,24.8,12.3,10.1,6.120833333333334,39.10028864790314
2021-11-23,58.0,26.09583333333333,28.6,24.0,17.1,21.4,10.208333333333334,49.85424333704249
2021-11-24,59.0,25.741666666666664,29.6,23.0,0.1,17.1,8.766666666666667,9.504661172060008
2021-11-25,81.0,26.28333333333333,30.6,22.4,0.0,10.3,7.5625,21.525654599797125
2021-11-26,89.0,26.4375,30.7,22.5,0.0,13.0,6.541666666666667,19.265469588997906
2021-11-27,88.0,25.608333333333334,30.1,21.1,0.0,14.2,9.341666666666667,24.44185372378571
2021-11-28,96.0,25.71666666666667,30.1,20.9,0.0,15.5,12.291666666666666,8.861110243926497
2021-11-29,87.0,26.97083333333333,31.0,24.1,1.1,20.1,14.770833333333334,22.329206375645793
2021-11-30,94.0,25.116666666666664,28.2,23.3,0.6,17.3,12.033333333333333,13.22710262554196
2021-12-01,105.0,24.662499999999998,29.2,22.1,0.1,13.8,9.387500000000001,29.557931654686424
2021-12-02,105.0,24.954166666666666,30.5,20.5,0.0,14.6,8.220833333333333,16.780965423812713
2021-12-03,102.0,24.5625,29.3,20.0,0.0,13.8,7.7875000000000005,23.21409372225334
2021-12-04,103.0,22.775000000000002,27.4,17.8,0.0,11.5,6.045833333333333,22.283179700862362
2021-12-05,109.0,22.45,27.0,17.9,0.0,14.0,9.737499999999999,19.203994537698513
2021-12-06,111.0,23.766666666666666,30.0,18.5,0.0,14.2,9.7875,20.721889109901763
2021-12-07,126.0,24.412499999999998,29.5,19.1,0.0,11.6,7.0249999999999995,0.00047393985874747904
2021-12-08,122.0,24.325,29.5,19.0,0.0,14.0,7.9875,13.209457713260752
2021-12-09,100.0,25.8625,30.8,21.1,0.0,11.9,8.941666666666666,16.01493824165299
2021-12-10,96.0,26.979166666666668,31.1,22.4,0.0,10.2,7.658333333333334,11.465881817022089
2021-12-11,98.0,27.108333333333334,32.0,22.1,0.0,12.7,8.279166666666667,33.58670306175767
2021-12-12,81.0,26.120833333333334,31.4,20.9,0.0,14.2,8.166666666666666,33.08186389781846
2021-12-13,79.0,25.870833333333334,31.0,21.1,0.0,15.8,9.845833333333333,44.88489519033052
2021-12-14,123.0,25.775000000000002,30.2,21.0,0.0,10.8,7.795833333333333,7.872726984454458
2021-12-15,129.0,26.458333333333332,31.4,21.0,0.0,10.5,8.15,359.7948324819861
2021-12-16,131.0,27.224999999999998,32.4,21.8,0.0,12.2,8.945833333333333,347.17286015607317
2021-12-17,117.0,28.645833333333332,34.0,23.1,0.0,14.1,10.516666666666667,18.24165445150973
2021-12-18,90.0,28.116666666666664,31.8,24.8,0.0,14.2,10.445833333333333,48.06973619526182
2021-12-19,87.0,25.037499999999998,27.8,21.9,0.0,10.7,7.229166666666667,33.49007209557096
2021-12-20,128.0,23.991666666666664,29.4,18.9,0.0,14.0,8.370833333333334,9.811218531193505
2021-12-21,159.0,25.020833333333332,29.9,19.5,0.0,10.6,7.3125,352.6946861640278
2021-12-22,166.0,26.116666666666664,31.2,19.9,0.0,9.9,6.970833333333334,340.94549647368274
2021-12-23,146.0,26.554166666666664,31.5,21.0,0.0,10.1,5.545833333333333,327.59639792187033
2021-12-24,131.0,26.77916666666667,31.9,22.6,0.4,13.0,6.691666666666666,103.96447187936373
2021-12-25,78.0,26.145833333333332,30.4,22.7,7.1,12.3,7.670833333333333,92.0045892585923
2021-12-26,74.0,25.858333333333334,30.6,21.1,1.1,11.5,8.354166666666666,58.84965733986102
2021-12-27,89.0,26.962500000000002,31.3,23.1,0.7999999999999999,12.4,7.2375,30.499064394648226
2021-12-28,62.0,26.479166666666668,31.7,22.2,0.0,15.7,9.191666666666666,46.22550872622546
2021-12-29,64.0,27.004166666666666,32.3,22.5,0.0,17.5,10.379166666666666,43.12924315272595
2021-12-30,70.0,27.083333333333332,31.7,23.1,0.0,14.0,9.591666666666667,34.63835836934605
2021-12-31,69.0,26.454166666666666,31.6,21.8,0.0,15.9,9.854166666666666,25.967595602196475
2022-01-01,75.0,25.46666666666667,30.0,20.4,0.0,10.4,7.816666666666666,19.20457695957696
2022-01-02,75.0,25.508333333333336,30.6,20.6,0.0,13.5,8.737499999999999,31.225386584785586
2022-01-03,82.0,26.15416666666667,31.4,21.4,0.0,12.0,8.783333333333333,28.354671104411693
2022-01-04,101.0,26.316666666666666,31.3,21.7,0.0,10.5,7.0,14.420599153125666
2022-01-05,112.0,26.866666666666664,32.3,21.4,0.0,8.9,6.783333333333334,1.9757554348921007
2022-01-06,113.0,27.1125,32.3,21.4,0.0,9.8,5.7,55.86043057799621
2022-01-07,129.0,27.537499999999998,32.9,21.6,0.0,12.5,6.808333333333334,55.543104848994204
2022-01-08,103.0,27.84166666666667,32.9,22.4,0.0,10.2,6.629166666666666,30.113920128600178
2022-01-09,117.0,27.633333333333336,33.0,21.3,0.0,12.5,7.020833333333333,9.03491823028324
2022-01-10,117.0,27.3,32.9,21.0,0.0,9.0,4.745833333333334,358.18218677811814
2022-01-11,104.0,27.620833333333334,33.8,21.7,0.0,12.8,5.6875,58.79105985926688
2022-01-12,99.0,28.133333333333336,33.2,23.5,0.1,12.0,6.683333333333334,124.22564646040259
2022-01-13,94.0,28.02916666666667,33.0,22.8,0.0,12.5,6.166666666666667,149.5671965414054
2022-01-14,85.0,27.570833333333336,32.8,23.0,0.0,12.1,6.579166666666667,133.63485246592379
2022-01-15,94.0,27.212500000000002,32.8,22.0,0.0,10.8,6.116666666666667,128.09287646720182
2022-01-16,101.0,27.583333333333332,32.8,22.4,0.0,13.7,5.941666666666666,189.82663643845396
2022-01-17,120.0,27.604166666666668,32.8,22.0,0.1,9.2,5.191666666666666,357.37572069414114
2022-01-18,110.0,28.125,33.0,22.8,0.0,14.1,8.85,59.72726719569511
2022-01-19,85.0,27.337500000000002,32.3,22.3,0.0,17.5,10.170833333333333,61.509240692063905
2022-01-20,102.0,27.3125,32.5,22.2,0.0,15.0,9.200000000000001,116.74443880085653
2022-01-21,67.0,24.912499999999998,28.6,22.2,31.9,15.7,9.475,193.70610905250845
2022-01-22,57.0,25.462500000000002,28.4,22.6,1.2000000000000002,16.3,11.15,163.73150212789142
2022-01-23,64.0,26.041666666666668,31.2,22.1,0.2,13.3,7.304166666666667,153.48404609290515
2022-01-24,74.0,26.34583333333333,31.5,22.1,0.1,11.0,6.645833333333333,141.92811562549466
2022-01-25,82.0,26.583333333333332,32.2,21.1,0.0,11.2,7.0,161.64197995701207
2022-01-26,81.0,27.079166666666666,31.8,21.9,0.1,10.5,7.195833333333333,182.1668615363238
2022-01-27,87.0,27.912499999999998,32.7,24.0,1.1,10.7,5.041666666666667,187.57847276369228
2022-01-28,83.0,28.016666666666666,32.3,24.2,0.30000000000000004,11.9,6.883333333333333,203.10424170890738
